income,height,weight,age,marital,sex,education,afqt
115000,66,200,49,married,male,16,50.484
48000,70,245,49,single,male,14,60.282
23000,62,190,53,married,female,14,NA
15000,63,200,54,single,female,14,22.809
28000,72,190,53,married,male,14,37.721
30000,61,150,50,separated,female,12,1.88
5500,61,181,49,divorced,female,14,37.38
42200,65,237,50,divorced,female,12,1.105
23000,65,191,51,widowed,female,12,6.998
3000,77,215,49,single,male,11,20.797
23500,71,206,49,divorced,male,16,72.948
26000,59,200,48,single,female,9,19.856
22000,67,185,51,married,male,14,0.618
12000,77,215,49,single,male,16,38.153
15000,71,160,48,married,male,12,10.933
29976,62,155,49,married,female,18,78.769
30000,60,135,54,divorced,female,14,13.225
38840,71,175,52,divorced,male,12,58.666
35000,71,205,53,divorced,male,9,51.912
35000,64,254,48,divorced,female,12,31.352
111000,64,172,51,divorced,female,14,22.631
10000,69,240,51,married,male,12,0.487
85000,70,315,52,married,male,12,34.386
31000,65,234,50,married,female,13,18.881
21000,69,200,52,divorced,male,12,0.581
6895,62,175,51,divorced,female,12,6.055
20000,63,130,54,divorced,female,16,22.841
50000,71,190,52,married,male,16,15.649
40000,62,297,49,separated,female,17,26.346
22000,67,170,51,divorced,female,12,27.539
13000,65,180,52,divorced,female,12,8.842
38000,65,195,50,single,female,20,30.832
6000,71,205,53,single,male,9,1.742
17000,61,130,55,divorced,female,13,5.388
57213,62,195,53,divorced,female,18,28.135
40000,64,NA,52,separated,female,15,19.887
24000,60,205,52,divorced,female,14,42.207
60000,66,175,51,married,male,17,43.074
12000,61,150,52,separated,female,14,12.057
52000,66,220,48,married,male,14,44.062
42000,63,165,52,divorced,female,12,19.501
53000,62,130,55,divorced,female,12,25.517
50000,73,212,50,single,male,12,6.275
80000,67,220,54,married,female,18,70.647
24000,66,130,55,single,female,10,7.029
56500,72,190,49,single,male,15,57.788
52739,65,190,53,widowed,female,12,47.291
40000,72,210,49,married,male,13,25.29
50000,70,168,48,single,male,12,0.347
12000,65,146,55,widowed,female,14,26.367
54000,65,194,53,married,female,16,84.745
5000,68,185,50,single,male,12,5.672
19000,73,230,48,separated,male,12,8.469
4000,77,191,50,single,male,11,5.078
50000,63,149,52,married,female,13,14.479
33000,73,240,55,separated,male,14,13.471
42000,72,260,48,married,male,15,11.293
41000,73,220,51,married,male,14,32.8
80000,73,245,55,married,male,16,62.015
25000,64,190,49,married,female,13,NA
12000,71,235,52,single,male,12,40.989
8000,69,195,53,divorced,male,12,14.184
343830,75,225,55,married,male,16,99.403
2000,67,165,53,separated,male,12,0.582
9000,66,230,54,divorced,female,16,7.976
1000,62,120,49,single,female,12,13.215
88000,67,227,54,divorced,female,12,10.504
12000,66,200,53,divorced,female,12,3.708
33000,62,177,50,single,female,12,3.895
15000,68,287,54,divorced,male,9,8.439
85000,72,160,51,married,male,12,45.507
100000,73,233,49,married,male,18,47.052
40000,68,212,55,single,male,12,2.807
109000,66,210,53,divorced,female,14,79.113
45000,62,167,52,divorced,female,16,26.291
31000,65,NA,53,married,female,12,15.343
40000,67,160,48,married,male,10,20.597
45000,71,200,55,divorced,male,12,22.608
24471,76,242,51,single,male,9,0.825
28000,71,200,51,divorced,male,12,NA
25000,65,170,48,divorced,female,12,NA
53427,60,105,51,single,female,12,29.989
32000,61,200,54,single,female,11,13.5
55000,69,188,50,married,female,12,60.817
23000,66,155,49,married,female,16,59.22
69375,62,165,48,married,female,13,52.257
45000,71,190,53,married,male,12,48.341
20000,67,180,49,single,female,13,27.245
50000,66,230,54,divorced,male,12,27.16
56000,66,179,53,single,female,16,31.604
60000,71,215,50,married,male,12,48.572
32000,67,212,55,divorced,female,13,44.325
15000,72,200,54,single,female,12,11.984
1500,70,220,51,single,female,11,15.076
70000,64,150,55,divorced,female,15,69.057
30000,68,135,48,single,male,13,47.78
50000,67,220,52,married,male,12,18.54
101000,59,233,51,married,female,16,47.722
2400,63,136,50,single,female,14,27.94
4800,66,221,54,divorced,female,12,15.358
2700,68,209,50,divorced,male,14,21.605
27000,68,200,53,married,male,12,4.687
22000,73,210,55,married,male,12,15.894
35000,67,165,54,divorced,male,14,9.366
20000,65,NA,52,single,female,12,NA
45000,65,200,49,divorced,female,12,NA
1700,66,170,54,married,female,14,33.367
62000,70,190,49,married,male,18,17.473
18000,63,180,55,single,female,12,10.154
45000,61,159,50,married,female,15,11.649
50000,60,130,54,married,female,14,39.388
55000,67,154,50,married,male,16,17.78
1000,65,152,49,married,female,12,8.819
15000,69,225,48,single,female,18,50.004
23500,66,190,51,widowed,female,12,19.315
800,74,214,49,divorced,male,12,7.251
45000,73,205,51,married,male,12,1.494
54000,65,155,49,married,female,12,20.387
400,73,200,55,single,male,14,4.869
25000,62,200,52,divorced,female,16,40.845
20000,73,185,54,divorced,male,9,2.921
19760,69,145,52,widowed,male,8,1.504
14000,60,177,54,divorced,female,12,33.979
66000,73,232,55,married,male,15,19.095
42000,68,145,54,single,female,16,61.835
65000,67,315,50,widowed,female,16,44.441
27000,68,195,54,single,female,12,14.85
29000,66,190,49,married,female,14,14.221
23000,70,190,54,single,male,19,2.066
30000,59,228,51,married,female,12,46.28
900,65,120,49,widowed,female,13,43.012
30000,64,185,48,married,male,16,18.408
82000,71,220,52,married,male,12,14.213
11000,65,189,49,separated,female,20,52.67
400,68,200,47,single,female,12,16.633
200,63,172,55,single,female,9,5.11
155000,70,250,54,married,male,20,80.076
41000,65,250,52,single,female,18,27.464
30000,65,180,50,married,female,13,32.4
48000,70,165,54,married,male,14,37.762
8000,60,184,50,married,female,12,NA
65000,66,193,49,married,female,16,13.882
65000,68,220,50,married,female,18,33.544
75000,63,200,51,married,female,16,74.87
11000,71,155,49,single,male,11,12.993
32000,64,215,49,married,female,16,22.716
62500,71,230,51,married,male,12,39.205
80000,63,160,50,married,female,20,13.509
80000,62,130,55,divorced,female,14,12.288
63000,69,285,51,single,female,14,1.589
22500,66,209,48,divorced,female,16,6.649
7000,69,260,50,single,male,12,7.622
31600,62,137,53,married,female,14,47.966
19000,66,210,49,single,female,12,9.521
62000,72,167,53,married,male,13,28.779
1300,65,180,51,divorced,male,12,5.66
18000,65,170,52,married,female,12,2.867
67000,64,152,52,married,female,12,23.197
13000,63,150,50,divorced,female,9,3.795
58000,71,186,52,single,male,12,16.622
70000,65,306,52,single,female,14,12.859
39400,65,145,52,married,female,18,39.073
300,68,205,48,married,male,15,48.541
100000,62,162,50,married,female,18,48.286
21000,64,140,50,divorced,female,12,4.472
38900,66,170,54,divorced,female,12,20.073
23880,66,185,52,married,female,16,32.383
22000,66,NA,51,divorced,female,14,14.83
26000,61,214,51,married,female,12,5.779
59000,63,234,52,married,female,12,18.617
42000,66,140,50,married,male,14,15.443
12000,67,180,51,married,female,12,12.346
17000,67,250,55,separated,female,12,3.585
40000,71,205,50,separated,male,12,17.402
34000,73,205,48,married,male,15,14.155
21000,69,210,49,single,male,12,9.451
39000,62,150,52,married,female,14,26.283
2000,63,187,48,separated,female,11,2.128
2500,65,136,53,single,female,15,36.7
27000,63,162,49,married,female,12,8.991
23000,71,250,54,married,male,12,2.066
48000,64,165,50,divorced,female,14,11.206
22000,65,158,50,divorced,female,12,8.763
60000,64,150,50,married,female,14,23.845
28000,61,260,51,single,female,12,21.502
27000,61,290,50,separated,female,12,5.145
49000,70,155,51,married,female,14,39.848
10000,67,167,54,single,female,11,17.15
35000,64,220,49,single,female,12,25.009
22000,72,305,55,single,male,12,6.388
24000,70,210,56,married,male,12,6.622
100000,72,210,52,divorced,male,12,17.898
28000,62,160,49,married,female,12,7.674
19000,59,165,54,widowed,female,10,2.814
9000,60,135,51,single,female,9,1.195
28000,74,230,50,married,male,12,30.506
46000,67,172,53,divorced,female,13,3.196
22000,70,220,51,separated,male,13,14.627
13000,62,173,49,divorced,female,12,5.406
34000,72,242,49,married,male,16,76.181
13000,66,180,51,married,female,14,24.364
2000,60,160,53,divorced,female,12,11.322
13200,69,203,52,widowed,female,12,19.216
11000,70,170,48,single,male,12,1.254
13000,66,170,52,single,male,13,16.662
15000,64,264,51,single,female,12,14.174
12000,64,207,49,separated,female,12,6.613
13000,66,135,55,single,male,10,4.569
5000,72,146,49,single,male,11,0.296
1600,62,135,54,single,female,12,7.753
4000,71,320,48,married,female,16,20.026
20000,63,230,54,married,female,12,7.116
12000,65,207,55,widowed,female,12,8.454
10000,64,243,50,separated,female,14,25.641
13000,75,240,48,single,male,10,9.929
57000,67,145,49,separated,male,12,15.226
36000,63,263,51,married,female,16,27.272
45000,74,265,53,single,male,14,54.934
47000,66,205,49,single,female,16,80.595
32000,69,170,49,married,male,12,29.519
160000,70,195,52,single,male,14,1.237
100000,72,195,51,married,male,12,NA
125000,72,205,52,married,male,16,12.044
92000,65,NA,51,married,female,15,17.49
72000,71,200,55,married,male,16,38.179
1900,74,240,51,divorced,male,12,1.118
38000,73,225,50,married,male,9,1.792
30000,71,254,49,single,male,9,32.012
24000,74,284,48,married,male,9,0.69
14000,64,230,52,divorced,female,18,14.293
16800,66,150,54,married,male,12,5.093
24000,67,284,49,divorced,female,16,18.482
17000,73,175,52,single,male,15,37.764
47000,73,240,55,separated,male,16,43.95
40000,68,210,53,single,male,12,25.729
60000,72,240,52,married,male,12,15.45
87000,67,170,51,single,male,11,7.895
50000,71,265,54,married,male,14,23.671
17000,66,150,48,single,male,12,0.556
3000,70,190,54,married,male,7,7.317
48000,70,282,50,divorced,male,12,34.268
53000,68,230,54,married,female,16,29.595
65000,69,190,48,divorced,female,18,55.259
25000,71,235,54,single,male,18,77.548
18000,66,232,48,single,female,14,43.405
15000,69,250,55,married,male,12,6.144
32000,72,275,49,divorced,male,12,37.42
1000,67,195,50,single,male,12,16.794
45000,71,205,55,married,male,13,32.342
380,68,187,49,single,male,12,17.15
25000,69,189,50,married,male,14,34.154
42000,69,179,50,single,female,16,25.18
7000,60,160,53,divorced,female,14,35.221
22000,74,245,48,single,male,13,60.222
82000,62,170,54,married,female,17,41.928
142000,64,130,53,divorced,female,14,45.431
92000,64,185,50,divorced,female,18,56.572
67000,66,160,51,married,female,17,31.673
60000,71,215,52,married,male,12,29.107
38000,72,214,55,divorced,male,15,34.156
48000,73,285,48,married,male,14,45.788
49000,59,200,50,single,female,10,8.626
40000,61,160,49,divorced,female,14,12.44
12000,66,145,51,married,female,14,9.094
75000,70,152,49,married,female,16,30.57
684,68,209,50,single,female,14,3.872
72000,71,170,49,divorced,female,14,38.079
28000,68,230,49,married,male,10,15.818
30000,64,150,52,single,female,12,9.487
20000,60,255,51,married,female,16,42.926
31000,68,202,50,married,male,12,13.798
22000,67,155,51,single,male,12,19.964
20000,65,190,50,divorced,male,11,18.813
55000,64,190,49,single,male,12,5.07
77000,59,115,51,married,female,16,64.711
25000,64,220,51,married,female,16,63.689
53500,63,115,51,divorced,male,12,3.467
23000,65,165,54,married,female,16,32.824
126000,70,134,48,married,female,20,80.783
45000,65,250,51,divorced,female,12,7.789
38000,62,130,55,single,female,17,61.79
45000,74,185,51,separated,male,18,21.619
343830,65,160,49,divorced,male,9,37.507
64000,63,175,48,separated,female,13,27.638
48500,72,195,54,married,male,16,67.69
9119,74,212,51,separated,female,12,38.327
37000,70,212,55,single,female,13,18.213
60000,63,163,56,separated,female,14,30.658
20000,67,170,48,married,male,10,3.094
25924,72,160,48,married,male,12,7.419
40000,61,160,52,married,male,11,2.042
50000,63,180,49,divorced,female,12,25.937
120000,68,260,52,married,male,15,31.677
40000,70,290,50,married,male,11,25.494
30000,61,120,53,separated,female,14,17.27
600,66,144,53,single,male,10,2.77
170000,72,209,51,married,male,18,73.191
80000,69,260,53,married,male,12,52.617
42000,67,167,52,married,male,9,7.493
8000,61,220,53,married,female,9,7.897
15000,67,257,49,widowed,female,9,3.577
35000,70,170,50,married,male,11,9.356
55000,67,160,49,separated,male,12,20.124
18000,68,180,51,married,male,12,22.114
41000,66,185,51,single,male,12,16.868
343830,71,210,51,divorced,male,12,56.485
75000,72,250,50,single,male,14,26.806
20000,69,175,50,single,male,16,39.342
55000,69,209,54,married,male,13,77.242
18000,62,145,53,widowed,female,6,7.401
53000,64,170,48,married,male,14,47.029
22000,71,210,52,separated,male,9,12.185
48000,63,166,50,divorced,female,12,71.577
38000,74,265,49,single,male,12,72.782
36000,65,143,55,married,male,16,24.585
102000,64,180,54,married,female,16,66.927
82300,65,153,50,married,female,18,88.573
57000,64,205,48,single,female,13,54.285
35000,59,165,53,married,female,10,7.759
104000,62,100,48,married,female,20,92.001
16313,65,140,48,married,female,14,44.38
343830,73,182,55,single,male,14,7.362
55000,67,180,52,divorced,male,12,50.345
87000,70,196,50,divorced,male,12,41.577
50000,64,179,51,married,female,18,43.258
32000,65,182,48,married,male,12,48.172
116000,70,215,52,married,male,19,84.964
45000,64,180,53,widowed,female,12,14.822
50000,64,170,48,single,female,20,65.558
400,72,165,51,single,male,14,42.811
53000,66,162,54,married,female,15,63.053
94000,73,247,52,married,male,18,61.223
51500,66,156,50,divorced,female,12,40.249
55000,67,220,52,married,female,16,79.02
2000,63,150,53,divorced,female,11,NA
6000,67,222,49,married,female,10,5.837
15000,71,220,52,married,male,14,63.46
20000,66,170,49,separated,male,12,45.145
12000,71,145,50,married,male,13,40.648
50000,67,130,49,married,male,12,43.006
4000,67,150,54,single,female,11,10.551
10000,72,225,51,single,male,13,41.554
45000,72,220,48,married,male,12,17.721
48500,73,299,54,single,male,12,4.224
83000,70,281,51,divorced,male,12,30.548
52000,68,160,48,divorced,female,16,78.921
25000,71,203,52,married,male,12,25.036
84000,65,200,48,single,female,16,31.54
16000,62,163,53,divorced,female,17,24.65
14000,68,190,54,married,female,14,14.744
55000,69,206,52,married,male,12,NA
20000,67,160,52,married,male,12,9.369
10000,61,118,49,separated,female,12,8.324
50000,73,220,53,married,male,14,23.42
50000,70,205,55,married,male,10,2.648
69940,66,162,49,married,female,12,3.453
55000,74,275,53,divorced,male,12,38.982
59000,63,150,51,single,female,12,27.877
103000,66,212,49,divorced,male,12,21.181
150000,70,175,52,married,male,16,79.821
60000,73,190,48,married,male,12,31.351
12000,74,180,50,single,male,12,25.208
57000,68,240,52,divorced,male,12,1.784
60000,64,235,49,married,male,12,1.625
43000,67,240,51,married,male,13,49.643
57000,71,196,49,married,male,13,27.057
25000,70,180,49,divorced,male,12,60.054
3000,69,225,48,divorced,male,12,40.913
85000,72,190,53,widowed,male,16,67.524
30000,67,222,52,separated,female,16,42.081
73000,75,270,49,married,male,16,22.004
17000,66,130,55,divorced,female,16,NA
18000,66,240,53,single,female,14,NA
40000,67,220,54,single,female,12,NA
44000,68,180,55,single,female,12,49.239
96000,72,210,48,married,male,12,45.08
90000,70,195,51,married,male,12,51.713
20000,66,165,52,married,female,12,25.517
32000,63,230,49,divorced,female,14,14.92
77000,69,276,52,married,male,12,13.88
20000,68,180,51,married,male,12,42.71
54000,67,170,50,single,male,14,69.371
50000,66,165,48,married,male,11,57.451
30000,66,170,52,divorced,male,9,14.361
5400,69,159,52,single,female,11,5.71
67000,62,207,50,divorced,female,14,26.67
40000,62,165,56,divorced,female,12,2.351
15000,67,NA,51,divorced,female,14,45.968
22000,73,180,50,married,male,12,7.946
25000,71,200,52,separated,male,15,31.135
15000,62,175,53,single,female,12,40.117
30000,60,142,55,single,female,12,33.938
30000,70,215,53,divorced,male,12,17.668
14400,62,224,52,single,female,12,12.605
82000,72,250,49,married,male,18,59.063
343830,71,249,50,married,male,16,41.885
127000,63,200,48,single,female,16,20.764
38500,64,145,51,divorced,female,14,25.114
24000,67,167,50,divorced,male,12,43.516
154,66,230,52,widowed,female,12,4.907
52000,74,230,53,single,male,12,29.808
40000,72,220,50,married,male,12,29.487
54800,70,240,55,married,male,12,25.796
55000,63,270,48,married,female,11,35.957
35000,60,120,48,married,female,16,79.076
7000,60,135,51,widowed,female,12,69.863
18000,63,170,49,divorced,female,12,28.098
17000,63,170,54,married,female,14,33.623
32000,72,190,51,divorced,male,13,3.18
600,69,170,48,single,male,12,13.268
3500,71,222,49,divorced,female,14,29.398
20000,64,172,54,single,female,16,54.606
57000,62,154,53,married,female,16,68.723
65000,64,130,55,divorced,female,12,17.776
17000,73,200,49,married,male,12,10.852
24000,69,250,48,divorced,male,12,59.989
